10069149	Considerable research has addressed quality of life and quality of care; however, it has not addressed adequately the experiences of patients and their families at the end of life. Health care may have a greater effect on quality of life during the dying process than it normally does. Building on research and expert review, a conceptual framework is presented that specifies and integrates quality of life and quality of health care indicators. Five main concepts include patient/family context, structure of care, process of care, satisfaction with care, and quality and length of life. Patient and family perspectives are considered. The framework emphasizes quality of life, thus detailed definitions of each quality of life domain are provided. The goal is to facilitate development of a comprehensive set of measures to describe the quality of life of dying persons and evaluate the care they receive, to be used to improve end-of-life care.
15880974	This study evaluates the feasibility, reliability, and validity of the Parent's Perceptions of Primary Care measure (P3C) in an underserved population: children of Latino farm workers. Bilingual research assistants verbally administered the P3C, as well as a measure of child health-related quality of life (HRQL: the PedsQL 4.0) and demographic questions to 297 Latino farm worker parents of young children, in San Diego and Imperial Counties. The P3C was found to be feasible, as measured by a very low percent of missing/do not know values. Internal consistency reliability for the Total Scale and most subscales was strong. The P3C's validity was demonstrated through factor analysis of the subscales, by showing that scores were lower for children without a regular physician and for children experiencing foregone health care, and by demonstrating that P3C scores were related to HRQL. The P3C can be useful to various stakeholders in measuring primary care for vulnerable populations.
15746592	NHQR and NHDR provide essential information on children's health care quality. Future reports can be improved by including child-relevant perspectives in priority-setting and data-gathering efforts.
12540939	Initial experience with this novel system has confirmed safety, patient satisfaction and surgeon satisfaction.
11433796	Hispanics in Medicare managed care face barriers to care; however, their experiences with care vary by language and region. Spanish speakers (except FL) have less favorable experiences with provider communication and office staff helpfulness than their English-speaking counterparts, suggesting language barriers in the clinical encounter. On the other hand, Spanish speakers reported more favorable experiences than their English-speaking counterparts with the managed care aspects of their care (getting needed care and plan customer service). Medicare managed care plans need to address the observed disparities in patient experiences among Hispanics as part of their quality improvement efforts. Plans can work with their network providers to address issues related to timeliness of care and office staff helpfulness. In addition, plans can provide incentives for language services, which have the potential to improve communication with providers and staff among Spanish speakers. Finally, health plans can reduce the access barriers faced by Hispanics, especially among English speakers.
11083669	Differences were evident in technologic and pharmacologic support and in physician prescribing habits in patients for whom life support was or was not withheld or withdrawn. Substantial variability was noted in physician documentation of physician-family interactions surrounding the withdrawal of life support.
7807659	Research on quality of care for children has lagged behind its counterpart for adults. Defining key issues and questions in seven topic areas-the health of children; the efficacy and effectiveness of health services for children; assessing quality of care; improving quality of care within health services delivery systems; assessing and improving quality at the community level; getting financial incentives right; and disseminating information about the results of research investigations-will facilitate the development of an effective research strategy. Ultimately, enhanced information in these areas will lead to improvements in the processes and outcomes of care for children.
12846852	Changes have been moderate in the perceived oral health in this cohort, despite the rather drastic changes in the remuneration of dental care during this study time. On the other hand, this also means that the social differences remain, despite the official goals of increased equity.
8840076	Utilization of various types of services for children's mental health problems was examined among 112 agricultural farm worker families. Pairs of mothers and children (aged 8 to 11) were interviewed using the Diagnostic Interview Schedule for Children and the Child and Adolescent Services Assessment. Sixty-four percent of the children met criterion for one or more psychiatric diagnoses. Children with a psychiatric diagnosis were five times more likely to see a health professional for a mental health problem compared to children without a psychiatric diagnosis However, less than half of the children with a psychiatric diagnosis saw a health professional for their mental health problems. Families also consulted with school professionals, religious leaders, and non-professionals (such as friends) concerning their children's mental health, but families of children who had a psychiatric diagnosis were not significantly more likely to report these types of consultations than were families of children who did not have a psychiatric diagnosis. These findings are discussed in terms of recommendations for improving the mental health service delivery system for rural children.
17197788	The shortened FS-ICU measures two main conceptual domains-satisfaction with care and satisfaction with decision making. Scores on the FS-ICU show good validity against other indicators of ICU quality. The instrument holds promise as a useful outcome measure in studies that attempt to improve this component of ICU care.
7790978	Both physician and patient preferences for CPR influence total hospital resource consumption. Physician misunderstanding of patient preferences to forego CPR was associated with increased use of hospital resources, and could have led to a course of care at odds with patients' expressed preferences in the event of cardiac arrest. Increasing physicians' knowledge of patient preferences, and increasing communication to help patients understand that options for medical care that include foregoing resuscitation efforts, might reduce hospital expenditures for the seriously ill.
11075528	Although preliminary evidence shows that people generally prefer to die at home, very little is known about where Canadians die. Understanding the epidemiology of dying in Canada may illuminate opportunities to improve quality of end-of-life care and related health policy. We conducted a cross-sectional analysis of death records in Canada to determine the proportions of deaths occurring in hospitals and special care units. Our analysis found that deaths in Canada occur in hospitals with provincial and territorial proportions ranging from 87% in Quebec to 52% in the Northwest Territories. In hospitals recording deaths in special care units, 18.64% of all deaths occurred in special care units. The proportion of deaths in special care units ranged from 25% in Manitoba to 7% in the Northwest Territories. The proportion of deaths in special care units varied by size and nature (teaching vs. non-teaching) of hospitals. It increased with the size of the hospital from 8% in hospitals with 1-49 beds, to 23% for hospitals with 400 or more beds. In teaching hospitals, 27% of deaths occurred in special care units, and in non-teaching hospitals the proportion was 15%. In conclusion, the majority of deaths in Canada occur in hospitals and a substantial proportion occur in special care units, raising questions about the appropriateness and quality of current end-of-life care practices in Canada.
12387641	Latinos recently became the largest racial/ethnic minority group of US children. The Latino Consortium of the American Academy of Pediatrics Center for Child Health Research, consisting of 13 expert panelists, identified the most important urgent priorities and unanswered questions in Latino child health. Conclusions were drawn when consensus was reached among members, with refinement through multiple iterations. A consensus statement with supporting references was drafted and revised. This article summarizes the key issues, including lack of validated research instruments, frequent unjustified exclusion from studies, and failure to analyze data by pertinent subgroups. Latino children are at high risk for behavioral and developmental disorders, and there are many unanswered questions about their mental health needs and use of services. The prevalence of dental caries is disproportionately higher for Latino children, but the reasons for this disparity are unclear. Culture and language can profoundly affect Latino children's health, but not enough cultural competency training of health care professionals and provision of linguistically appropriate care occur. Latinos are underrepresented at every level of the health care professions. Latino children are at high risk for school dropout, environmental hazards, obesity, diabetes mellitus, asthma, lack of health insurance, nonfinancial barriers to health care access, and impaired quality of care, but many key questions in these areas remain unanswered. This article suggests areas in which more research is needed and ways to improve research and care of Latino children.
14976909	Although customer loyalty is frequently cited as a benefit of patient satisfaction, an empirical link between the two has not, to our knowledge, ever been statistically established in a hospital setting. The goal of the present study was to evaluate the relationship between self-reported patient satisfaction measures and subsequent return to the provider for care at a large academic medical center. Data from all adult medical patients responding to a patient satisfaction survey distributed by a large midwestern academic medical center during fiscal year 1997 (n = 1485) were analyzed. Response patterns were examined as they related to whether patients returned to the provider during the subsequent 2-year period. Analyses suggested that return-to-provider was associated with only a minority of the satisfaction items (approx. 11%). All items showing a significant relationship measured perceptions of how well physicians and nurses attended to, and provided information to, patients and their families. Although the size of these relationships was generally small, the estimated financial implications are substantial. Other implications of these findings for planning effective service improvement initiatives as well as improving patient survey design are discussed.
18977978	For vulnerable children with asthma, barriers to care explain variance in primary care characteristics beyond that explained by access, demographic factors, and disease severity.
9714637	A substantial minority of US children were identified as having an existing special health care need using national survey data. Children with existing special health care needs are disproportionately poor and socially disadvantaged. Moreover, many of these children face significant barriers to health care.
16169788	Children with Medicaid insurance are less likely to attend scheduled visits for subspecialty asthma care, controlling for seasonal variation. Programs designed to address disparities in pediatric asthma outcomes regarding subspecialist care may improve their effectiveness by addressing barriers to attendance and anticipating poor attendance in the fall season.
10450723	African Americans and Latinos use services that require a doctor's order at lower rates than do whites. Racial bias and patient preferences contribute to disparities, but their effects appear small. Communication during the medical interaction plays a central role in decision making about subsequent interventions and health behaviors. Research has shown that doctors have poorer communication with minority patients than with others, but problems in doctor-patient communication have received little attention as a potential cause, a remediable one, of health disparities. We evaluate the evidence that poor communication is a cause of disparities and propose some remedies drawn from the communication sciences.
8215753	Residents and nurses caring for patients newly admitted to the ICU agree in their assessment of cognition, judgment, and capacity to participate in medical decision making, and are not unduly influenced by ventilator status. Their assessments correlate highly with abbreviated formal mental status testing.
20605850	The purpose of this study was to further validate a novel instrument to measure satisfaction with end-of-life care, called the Canadian Health Care Evaluation Project (CANHELP) questionnaire. Data were collected by a cross-sectional survey of patients who had advanced, life-limiting illnesses and their family caregivers, and who completed CANHELP, a global rating of satisfaction, and a quality of life questionnaire. We conducted factor analysis, assessed internal consistency using Cronbach's alpha, and evaluated construct validity by describing the correlation amongst CANHELP, global rating of satisfaction and the quality of life questionnaire scores. There were 361 patient and 193 family questionnaires available for analysis. In the factor analysis, we identified six easily interpretable factors which explained 55.4% and 60.2% of the variance for the patient and caregiver questionnaire, respectively. For the patient version, the subscales derived from these factors were Relationship with Doctors, Illness Management, Communication, Decision-Making, Role of the Family, and Your Well-being. For the family questionnaire, the factors were Relationship with Doctors, Characteristics of Doctors and Nurses, Illness Management, Communication and Decision-Making, Your Involvement, and Your Well-being. Each subscale for each questionnaire had acceptable to excellent internal consistency (Cronbach's alpha ranged from 0.69-0.94). We observed good correlations between the CANHELP overall satisfaction score and global rating of satisfaction (correlation coefficient 0.49 and 0.63 for patient and family, respectively) which was greater than the correlations between CANHELP and the quality of life instruments. We conclude that the CANHELP Questionnaire is a valid and internally consistent instrument to measure satisfaction with end-of-life care.
20179265	Higher patient satisfaction is associated with improved guideline adherence and lower inpatient mortality rates, suggesting that patients are good discriminators of the type of care they receive. Thus, patients' satisfaction with their care provides important incremental information on the quality of acute myocardial infarction care.
16956704	The paper reviews the existing research related to asthma disparities and frames the results of this research within a conceptual model modified from the Institute of Medicine model in order to explain asthma health disparities in Latino children in the USA. The model of pediatric asthma disparity presented is based on the conceptualization of health disparities as the result of a complex interaction of factors related to four main domains: the individual and family, the environment or context in which the child lives, the health-care system, and provider characteristics. Asthma disparities are discussed as they are reflected in the process of care (access and quality of treatment) and outcome (prevalence, morbidity, severity) experienced by Latino children. The potential mechanisms that may account for the asthma disparities documented as reflected by the conceptual model proposed are discussed. Finally, several suggestions for future research examining determinants that account for asthma disparities are examined.
6592350	A considerable number of Hispanic agricultural workers come to Northwest Michigan during the summer every year to harvest fruit and vegetable crops. The Department of Community Dentistry of The University of Michigan School of Dentistry helps provide dental services for these migrant workers and their families. Some 203 five-to-14-year-old children of migrant farm workers were examined for caries and periodontal condition and the results compared with recent national surveys. Traditional indicators of dental caries experience (DMFT/dft and DMFS/dfs indices), periodontal disease (PI), and oral cleanliness (OHI-S) were used by one examiner. These migrant children presented higher numbers of decayed teeth and lower numbers of restored teeth than United States schoolchildren generally. Migrant children also presented less caries-free teeth and higher PI and OHI-S scores than United States children generally.
19535929	Opinions of relatives should be taken into account when designing ICU information booklets. Relatives want more information than that anticipated by physicians or suggested in guidelines, but the youngest or the less-educated ones may respond less favorably to written information.
11468499	Financial, potential, and realized access to care are associated prospectively with the full range of primary care experiences--comprehensiveness, communication, coordination, and contextual knowledge--beyond continuity and accessibility. Access to a regular source of care and to needed care are each associated with larger effects on primary care experiences than is the presence of health insurance. Gaining insurance or a regular source of care results in primary care experiences similar to always having had these, while losing a regular source of care has a more immediate effect than losing insurance on primary care experiences.
10183283	This article discusses the concepts and approaches underlying managed behavioral health care and the need to assess quality of care. The author describes the Performance Measures for Managed Behavioral Healthcare Programs (PERMS) developed by the American Managed Behavioral Healthcare Association (AMBHA), which is offered as a first step toward enhanced quality of care assessment in managed behavioral health care.
10183287	This article reports on the National Alliance for the Mentally Ill (NAMI) national report card to examine quality of care under managed care. The national report card will provide a summary of state policies underpinning the move of managed care into the public mental health system, and directly probe consumer and family member perceptions and experiences of managed care and the policies and practices of managed care organizations.
2294444	Hospitalization accounts for a large portion of the expenditures for child health care, and differences in the rate of hospitalization may produce important variations in the cost of that care. We studied the rates of hospitalization in Boston, Rochester (N.Y.), and New Haven (Conn.) in 1982. We assigned the risk of hospitalization in Rochester a score of 1.00. Boston children were hospitalized at more than twice the rate of Rochester children for most medical diagnostic categories (relative risk, 2.65; 95 percent confidence interval, 2.53 to 2.78), and the rate for the New Haven group was intermediate (relative risk, 1.80; 95 percent confidence interval, 1.68 to 1.93). Rates of inpatient surgery differed less (Boston relative risk, 1.12; New Haven relative risk, 0.93). The relative risks of hospitalization (as compared with Rochester children) for Boston and New Haven children, respectively, were 3.8 and 2.3 for asthma, 6.1 and 2.9 for toxic ingestions, and 2.6 and 2.7 for head injuries. Fractures of the femur, appendicitis, and bacterial meningitis (conditions uniformly treated in the hospital) had similar rates of hospitalization across the three cities, but the relative risk of hospitalization for aseptic meningitis was 3.7 in Boston. The rates of hospitalization of children in all three communities were below the national averages in 1982. Although this study does not define the reasons for the variation in rates of hospitalization, it is possible that they were related in part to differences in socioeconomic status or access to primary care. The implications of these data for the cost and quality of pediatric care therefore remain to be determined.
9031575	These findings suggest the need for a larger, epidemiological study of the psychiatric morbidity of rural children of farm workers.
19188420	The validity of the survey was supported in mail and Internet modes for the American English language, and the instrument was approved by the CAHPS consortium for distribution as the CAHPS Dental Plan Survey. PRACTICE IMPLICATIONS. A tool is available now for assessing dental care quality by measuring adult patients' experiences with their dental care and coverage. The authors tested this instrument only in a population with third-party coverage, however, which is a potential limitation that should be considered.
18053680	To identify aspects of end-of-life care in the U.S. Department of Veterans Affairs (VA) health care system that are not assessed by existing survey instruments and to identify issues that may be unique to veterans, telephone interviews using open-ended questions were conducted with family members of veterans who had received care from a VA facility in the last month of life. Responses were compared to validated end-of-life care assessment instruments in common use. The study took place in four VA medical centers and one family member per patient was invited to participate, selected from medical records using predefined eligibility criteria. These family members were asked to describe positive and negative aspects of the care the veteran received in the last month of life. Interview questions elicited perceptions of care both at VA sites and at non-VA sites. Family reports were coded and compared with items in five existing prospective and retrospective instruments that assess the quality of care that patients receive near the end of life. Interviews were completed with 66 family members and revealed 384 codes describing both positive and negative aspects of care during the last month of life. Almost half of these codes were not represented in any of the five reference instruments (n=174; 45%). These codes, some of which are unique to the veteran population, were grouped into eight categories: information about VA benefits (n=36; 55%), inpatient care (n=36; 55%), access to care (n=33; 50%), transitions in care (n=32; 48%), care that the veteran received at the time of death (n=31; 47%), home care (n=26; 40%), health care facilities (n=12; 18%), and mistakes and complications (n=18; 27%). Although most of the reference instruments assessed some aspect of these categories, they did not fully capture the experiences described by our respondents. These data suggest that many aspects of veterans' end-of-life care that are important to their families are not assessed by existing survey instruments. VA efforts to evaluate end-of-life care for veterans should not only measure common aspects of care (e.g., pain management), but also examine performance in areas that are more specific to the veteran population.
9811291	Parents identified language problems, cultural differences, poverty, lack of health insurance, transportation difficulties, and long waiting times as the major access barriers to health care for Latino children. Language problems can result in adverse health consequences for some children, including poor medical care, misdiagnosis, and inappropriate medication and hospitalization. Low family income is an important independent risk factor among Latino children for suboptimal health and high utilization of health services.
10227311	These domains, which characterize patients' perspectives on end-of-life care, can serve as focal points for improving the quality of end-of-life care.
16336491	The TSQM v. II has equivalent measurement characteristics as the TSQM v. I, yet uses four fewer items and more consistent wording. The value of the Decisional Balance Model for estimation of dosing adherence and medication persistence over time is discussed.
9634265	Daily pain is prevalent among nursing home residents with cancer and is often untreated, particularly among older and minority patients.
15265756	Specific communication practices of multiple professionals in health care settings can impact patient outcomes. This study, conducted at a large Children's Hospital, sought to determine the extent to which patient-centered communication (PCC) affected satisfaction with communication and with care itself. Parents of child patients (N = 195) reported on the communication practices of physicians, nurses, and hospital staff members during their most recent stay in the hospital. Surveys were completed on site. Health care providers' use of PCC behaviors, especially immediacy and perceived listening, was positively associated with satisfaction with care and with communication. In addition, PCC behaviors were perceived to be used more frequently with children in better health than with children with poorer health status.
19093939	Palliative consultations improve outcomes of care, and earlier consultations may confer additional benefit.
3858344	Unlike previous studies that examined specialized populations or were completed some years ago, this survey collected information from a cross-section of patients who were currently receiving various kinds of dental treatment. Although the study disclosed that patients' preferences and perceptions of dentists' performance might vary within and between demographic groups, a more important finding was that, in general, most patients in all demographic groups held common beliefs about how they would like to be treated by their dentists. However, according to the reports of these patients, the dentists did not always behave in ways that were congruent with the patients' preferences. The study showed that patients are sensitive to dentists' behaviors. It should also be noted that dentists are sensitive to patients' behaviors and that dentist-patient relationships may be a source of stress for both patients and dentists. Nevertheless, the responsibility for setting the tone of these relationships rests primarily with the dentist rather than with the patient. Therefore, it is important for dentists to be aware of the needs and preferences of their patients so that they can act in ways that will make patients comfortable and dental treatment a positive experience. The potential that appears to be inherent in good, satisfying dentist-patient relationships for minimizing patient stress and making dentistry a less stressful profession has yet to be fully realized. Dentistry is a two-way street: whatever benefits the patient should in turn benefit the dentist as well.
10649587	The audit-based proxy measures represent a complex but feasible approach to the calculation of performance measures for those programs lacking robust administrative data systems. However, until charts contain more complete diagnostic information (i.e., periodontal charting and diagnostic codes or reason-for-treatment codes), accurate determination of these aspects of clinical performance will be difficult.
17992508	European ICU physicians do not experience difficulties with end-of-life decisions in most cases. Allocation of limited resources is a minor consideration and autonomous choices by patient or family remain unusual. Inter-regional differences were found.
11331691	The PHDS provides a comprehensive, psychometrically valid and reliable assessment of how well health plans and the health care providers working within these plans promote the healthy development of young children. The PHDS seems to differentiate among health care plans and among the different aspects of preventive care provided within a health plan. For the population studied here, there is significant room for improvement in ensuring families and children receive appropriate and family-centered care to promote the healthy development of children between 3 and 48 months old. Because the PHDS is conceptually based on national recommendations for child health supervision, improved performance on the PHDS would indicate greater adherence to these national recommendations and progress toward the achievement of Healthy People 2010 goals. The generalizability of the findings presented in this report are being examined using data collected in 5 statewide Medicaid samples (N = 11 696) and data from the National Survey of Early Childhood Health, which has incorporated most of the PHDS items.
16964898	JCAHO says communication problems were the leading root cause of sentinel events in 2005. The reasons are manifold: a harried environment, a hierarchical staffing system and illegible handwriting, to name a few. This gatefold examines the scope of the problem, including data and risk factors, and offers some strategies for improvement.
17674601	Effective communication between patients and health care providers is a critical element to quality health care. Becoming aware of patients' attitudes, beliefs, biases, and behaviors that may influence patient care can help clinicians improve access to and quality of care. Health care providers should develop a strategic plan for improvement, then implement and evaluate the plan to include structured, continuously improving progress toward achieving cultural competency goals. In this challenging health care environment, health care providers need the skills to explore the meaning of illness, to determine patient's social and family context, and provide patient-centered and culturally competent care.
15248886	The patients in the present study were highly satisfied with the outcome of the treatment and experienced it to be without significant unpleasantness irrespective of the treatment concept.
9471938	Among seriously ill hospitalized adults, communication about preferences for cardiopulmonary resuscitation is uncommon. A majority of patients who have not discussed preferences for end-of-life care do not want to do so. For patients who do not want to discuss their preferences, as well as patients with an unmet need for such discussions, failure to discuss preferences for cardiopulmonary resuscitation and mechanical ventilation may result in unwanted interventions.
2235219	To evaluate access to health care for American children and adolescents, a telephone survey of a national random sample of households was conducted in which 2182 children 17 years or younger were studied. Approximately 10% had no medical insurance; 10% had no regular source of care; and 18% identified emergency rooms, community clinics, or hospital outpatient departments as their usual site of medical care. Children who were uninsured, poor, or nonwhite were less likely to have seen a physician in the past year (P less than .001), and uninsured children were less likely to have up-to-date immunizations. Logistic regression analyses revealed that poor, uninsured, or nonwhite children less frequently had a regular source of care; more frequently used emergency rooms, community clinics, and hospital outpatient departments as their regular providers; and more frequently encountered financial barriers to health care. Low-income or nonwhite children had much less access to care compared with children from more affluent or white families, independent of insurance status or health status.
16334968	Understanding patients' and family members' perspectives on the relative importance of elements of end-of-life (EOL) care and their satisfaction with those elements will help prioritize quality improvement initiatives. We administered a face-to-face questionnaire containing a selection of 28 elements of care to eligible inpatients with advanced lung, heart, or liver disease, or metastatic cancer, and available family caregivers (FCGs) in five tertiary care hospitals across Canada. 440 of 569 (78%) eligible patients and 160 of 176 (91%) FCGs participated. No respondent reported complete satisfaction with all elements of care. The average satisfaction score was 4.6 on a 26 point scale. Medical patients reported lower levels of satisfaction than cancer patients. Elements rated as "extremely important" and anything other than "completely satisfied" most frequently by respondents related to discharge planning, availability of home health services, symptom relief, not being a burden, physician trust, and communication. In conclusion, most patients and their family members in our survey were not completely satisfied with EOL care. Improvement initiatives to target key elements identified by patients and FCGs have the potential to improve satisfaction with EOL care across care settings.
7730685	This article represents the contributions of the panel on "Neuropsychiatric Syndromes and Psychological Symptoms" of the National Cancer Institute of Canada Workshop on Symptom Control and Supportive Care in Patients with Advanced Cancer. The panel's presentations focused on mood disorders and cognitive disorders, and described the current state of knowledge regarding prevalence, assessment, and intervention. Recommendations for future research are presented based on a consensus of the panel as to the need to fill glaring gaps in our current state of knowledge, and a desire to improve the quality of research in this area of palliative medicine. Recommendations for future research on neuropsychiatric symptoms and syndromes in palliative care include (1) adoption of uniform terminology (taxonomy of disorders) and diagnostic classification systems, (2) utilization of existing validated tools and measures in prevalence and intervention research, (3) development of new tools and measures that are more applicable and relevant to the palliative care setting, (4) encouragement for studies of the prevalence of neuropsychiatric symptoms and syndromes, (5) promotion of intervention studies utilizing pharmacologic and nonpharmacologic treatments for depressive disorders and cognitive disorders in advanced cancer patients, and (6) expansion of the focus of such research to other neuropsychiatric disorders (for example, anxiety disorders, posttraumatic stress disorders, and sleep disorders), symptoms (fatigue and tension) and related issues (suicidal ideation and desire for hastened death).
7999421	The Memorial Symptom Assessment Scale (MSAS) is a new patient-rated instrument that was developed to provide multidimensional information about a diverse group of common symptoms. This study evaluated the reliability and validity of the MSAS in the cancer population. Randomly selected inpatients and outpatients (n = 246) with prostate, colon, breast or ovarian cancer were assessed using the MSAS and a battery of measures that independently evaluate phenomena related to quality of life. Symptom prevalence in the 218 evaluable patients ranged from 73.9% for lack of energy to 10.6% for difficulty swallowing. Based on a content analysis, three symptoms were deleted and two were added; the revised scale evaluates 32 physical and psychological symptoms. A factor analysis of variance yielded two factors that distinguished three major symptom groups and several subgroups. The major groups comprised psychological symptoms (PSYCH), high prevalence physical symptoms (PHYS H), and low prevalence physical symptoms (PHYS L). Internal consistency was high in the PHYS H and PSYCH groups (Cronback alpha coefficients of 0.88 and 0.83, respectively), and moderate in the PHYS L group (alpha = 0.58). Although the severity, frequency and distress dimensions were highly intercorrelated, canonical correlations and other analyses demonstrated that multidimensional assessment (frequency and distress) augments information about the impact of symptoms. High correlations with clinical status and quality of life measures support the validity of the MSAS and indicate the utility of several subscale scores, including PSYCH, PHYS, and a brief Global Distress Index. The MSAS is a reliable and valid instrument for the assessment of symptom prevalence, characteristics and distress. It provides a method for comprehensive symptom assessment that may be useful when information about symptoms is desirable, such as clinical trials that incorporate quality of life measures or studies of symptom epidemiology.
9895002	We established the feasibility of operationalizing a noncategorical conceptual definition by using a large-scale data set and provided an estimate of the prevalence of chronic conditions among US children. We confirmed that several sociodemographic correlates of chronic conditions in samples identified through diagnostic checklists were related to the presence of chronic conditions among these children.
22092877	In 2008, the Centers for Medicaid and Medicare Services (CMS) launched the Five-Star Quality Rating System to help consumers compare nursing homes. The quality rating system consists of three domains: nursing home inspection results, staffing, and quality measures (QMs) and an overall rating calculated from the three domains. The Five-Star System has both advocates and detractors. One source of criticism about the rating system is its lack of input from consumer surveys. Although different dimensions of quality have been recognized as important by the experts and studied in the literature, how these dimensions are linked with each other is largely unknown. This article describes an analysis of the relationship between overall experience of care ratings from a family survey and ratings obtained on the CMS Five-Star Quality Rating for Maryland nursing homes. The results indicated a strong positive correlation between family experience of care score and two five-star domains, namely health inspections and nurse staffing, and no relationship with the quality domain. The lack of relationship between the quality domain and the family score may be due to inadequate risk adjustment or that each rating system measures different aspects of quality.
